178,3.36,0.036,90,539.5,zero,0.34,6.5,lake,0.081,46.68054199,-88.07495117,0,0.08,zero,low,0.91,15,4.05
166,1.75,0.025,125,387.4,zero,2,16.5,lake,0.23,45.59442139,-92.18688965,0.3,0.211,zero,low,0.825,5,1.4
38.7,1.843,0.03,5,81.4,one,0.32,9.699996948,pond,0.054,44.70275879,-68.52496338,0.024,0.003,one,low,0.946,20,3.999
405.4,5.187,0.185,65,680,one,0.568,6.799999237,lake,0.066,44.8777771,-71.29998779,0.092,0.495,one,low,1.349,25,5.382
40,3.47,0.115,52,513.3,few,0.27,11.19999695,lake,0.603,48.07580566,-90.9486084,0.06,0.032,one,low,0.792,10,3.26
49.5,1.893,0.079,15,123.8,many,0.438,1296.399414,lake,84.214,43.79165649,-71.13330078,0.02,0.154,one,low,0.998,25,3.431
27.8,1.476,0.027,20,102.4,zero,0.553,176.3999023,lake,10.968,45.21664429,-68.21661377,0.019,0.036,one,low,0.933,20,3.48
80,1.95,0.03,57,406.9,zero,0.33,29,lake,0.283,48.08331299,-92.4430542,0,0.072,one,low,0.76,5,2.56
64,3.24,0.044,45,211.5312,few,1.76,69.39996338,pond,1.964,42.08331299,-71.94995117,0,0.057,one,low,0.966,25,6.15
23,2.06,0.006,60,362.7,few,0.17,77.39996338,lake,0.646,41.18832398,-74.98748779,0,0.02,one,low,0.952,20,4.33
32.4,1.555,0.016,5,158.2,many,0.43,474.5,lake,57.024,45.1499939,-68.09997559,0.015,0.009,one,low,0.906,20,4.442
111.7,2,0.047,25,250.9,zero,0.367,17.09999085,pond,0.095,45,-70.10827637,0.03,0.066,one,low,0.989,25,3.443
16.7,1.318,0.016,5,208.2,one,0.257,31.09999085,pond,1.544,45.36663818,-69.4083252,0.003,0.014,one,low,0.992,20,4.5
104.7,3.698,0.037,65,12.5,one,0.679,117.5999756,pond,4.147,44.36941528,-68.59997559,0.005,0.009,one,low,1.214,25,12.695
48.5,1.597,0.021,20,116.4,few,0.371,140.8999023,lake,4.38,45.2833252,-67.84161377,0.015,0.003,one,low,1.037,20,3.488
102.6,1.942,0.024,40,100.3,few,0.695,87.69995117,lake,2.238,45.21969605,-68.0791626,0.018,0.003,one,low,0.953,20,3.15
12,2.114,0.022,5,159.7152,many,0.539,9059.09375,reservoir,319.46,42.41665649,-72.29162598,0.024,0.011,one,low,1.016,20,6.357
18,2.09,0.061,15,440.4,zero,0.63,10.09999847,lake,0.67,45.27276611,-90.43774414,0.08,0.07,zero,low,0.883,10,3.61
17,3.21,0.08,40,145.6944,zero,0.49,7.699996948,pond,0.143,42.02081299,-71.81665039,0,0,one,low,0.961,25,4.39
115.2,2.061,0.023,45,429.5,zero,0.362,39.19998169,pond,0.164,44.85830689,-70.9486084,0.037,0.012,one,low,1.138,25,3.742
45.6,3.706,0.162,45,298.3992,one,2.001,12.59999847,pond,0.053,42.3236084,-72.09216309,0.02,0.005,one,low,1.002,25,3.251
138.4,2.112,0.035,105,225.6,one,0.283,8.899993897,pond,0.037,46.07443237,-68.66497803,0.027,0,one,low,1.018,20,1.766
24.4,1.679,0.033,20,146.6,few,0.277,287.1999512,pond,16.258,43.94219971,-70.68688965,0.047,0,one,low,0.961,20,3.406
311,0.86,0.089,35,226.8,many,0.62,116.5999756,lake,9.576,34.68859863,-83.33856201,0.058,0.184,one,low,1.445,25,0.94
13,1.26,0.028,26,344.4,zero,0.36,7.699996948,lake,0.096,46.35971069,-91.61914063,0.003,0,zero,low,0.866,10,2.65
59.4,5.601,0.711,60,439.8,one,0.551,16.59999085,pond,0.354,44.70666504,-74.34246826,0.124,0.027,zero,low,0.917,20,4.033
37.5,3.209,0.132,20,571.2,zero,0.749,13,lake,0.253,41.18887329,-75.66748047,0.028,0.018,one,low,0.699,20,6.843
63,1.84,0.029,35,387.1,one,0.35,67.69995117,lake,4.775,48.30831909,-92.21942139,0,0,one,low,0.717,5,3.08
10,1.81,0.035,15,484,zero,0.47,35.69998169,lake,2.071,45.89025879,-89.85552979,0.04,0.05,zero,low,0.885,10,2.51
28.8,13.99,3.58,15,209.4,one,0.425,21.69999695,pond,0.091,44.29165649,-70.64996338,0.029,0,zero,low,0.961,20,4.616
108,3.21,0.038,65,557.8,zero,0.34,8.5,lake,0.146,46.67053223,-88.0847168,0,0.09,one,low,0.909,15,4.38
131,2.4,0.037,105,545.6,zero,0.36,7.5,lake,0.181,48.0027771,-90.73883057,0.09,0.255,one,low,0.794,10,4.46
75.2,2.21,0.044,25,134.1,few,0.255,99.89996338,pond,6.211,44.12219238,-70.77722168,0.052,0,one,low,0.961,20,3.471
25,1.86,0.023,15,69.5,many,0.283,14.79999542,pond,0.79,44.32220459,-68.28747559,0.007,0.027,one,low,1.354,25,4.585
21,1.47,0.142,15,520.6,many,1.08,4194.796875,lake,2004.777,35.44998169,-83.79162598,0.023,0.44,one,low,1.466,25,1.59
123,5.115,0.144,142.5,545.6,one,0.285,5.599998474,lake,0.031,46.68191528,-88.1583252,0.005,0.176,zero,low,0.904,15,1.435
22,3.85,0.089,20,350.5,zero,0.61,32.5,pond,1.629,41.14581299,-75.02911377,0,0.025,one,low,0.918,20,7.62
36.7,3.377,0.182,30,2.7432,zero,1.212,10.79999542,pond,0.301,41.62664795,-70.62634277,0.068,0.048,one,low,0.947,20,5.754
47,1.78,0.014,56,396.5,zero,0.66,19.19999695,lake,0.303,45.84109497,-91.46887207,0.02,0,one,low,0.874,10,1.84
10,2.2,0.103,10,272.8,one,0.447,58.29998779,lake,5.924,46.46386719,-85.71661377,0.04,0.044,one,low,1.199,15,3.25
18.7,3.911,0.148,20,56.7,one,1.112,68.59997559,pond,1.91,42.40332031,-71.50219727,0.186,0.079,one,low,0.962,20,5.155
186,1.84,0.235,40,231.6,few,1.65,9.299995422,lake,0.552,35.22305298,-81.72912598,0.033,0.129,one,low,1.049,15,2.01
76.3,2.484,0.039,35,460.3,many,0.199,17.8999939,pond,0.864,45.33331299,-70.45831299,0.024,0.066,one,low,1.001,20,3.96
62,1.61,0.116,30,388.9,many,1.07,234.2999268,lake,55.662,35.44998169,-83.92913818,0.083,0.429,one,low,1.457,25,1.63
19,4.215,0.05,15,381.3,one,1.16,9.5,pond,0.04,41.71777344,-74.6416626,0.05,0.1135,one,low,0.883,25,9.15
47,2.595,0.069,46.5,542.6,one,0.31,53.29998779,lake,2.795,48.02081299,-90.77081299,0.03,0.179,few,low,0.794,10,3.86
13,1.61,0.025,13,318.8,zero,0.37,38.8999939,lake,0.993,46.21664429,-91.80413818,0.02,0.018,zero,low,0.863,10,3.8
46,2.658,0.036,25,16.8,zero,0.639,119.1999512,pond,1.659,41.79165649,-70.91662598,0.022,0.041,zero,low,0.955,20,6.349
111.1,1.706,0.03,30,119.2,zero,0.257,11.59999847,pond,0.296,44.84970093,-68.4296875,0.021,0.02,one,low,0.856,20,3.398
29.1,3.871,0.196,35,486.2,zero,0.702,14.19999695,pond,0.099,41.38360596,-75.52636719,0.002,0.013,one,low,0.708,20,3.474
72,2.29,0.036,47,433.1,zero,0.43,81.29998779,lake,2.188,47.96664429,-92.19799805,0,0.058,one,low,0.787,5,3.61
127.6,4.8785,0.034,7.5,342.3,one,0.409,10.3999939,pond,0.232,41.2555542,-75.79443359,0.0325,0.038,one,low,0.697,20,14.652
113,1.732,0.029,45,18.6,few,0.407,662.2998047,lake,24.277,44.86276245,-67.45831299,0.025,0,one,low,1.474,25,2.479
22.5,7.226,0.299,15,76.5048,zero,1.49,19.29998779,lake,0.358,41.65386963,-71.59136963,0.1,1.081,one,low,0.958,20,7.762
123.4,1.799,0.042,35,77.7,many,0.422,701.7998047,pond,15.956,44.75,-68.21661377,0.007,0.003,one,low,1.299,25,2.562
21,1.71,0.377,40,317.9,many,0.89,33.79998779,lake,2.384,35.19442749,-82.23468018,0.042,0,one,low,1.079,20,1.32
26,2.65,0.021,20,349,one,0.504,15.8999939,pond,0.177,41.14303589,-75.93743897,0.021,0.015,zero,low,0.698,20,8.726
80.6,4.762,0.15,45,417.6,zero,0.428,16.09999085,pond,0.388,41.53555298,-75.37774658,0.21,0.026,one,low,0.726,20,5.222
38,1.6,0.196,20,331,many,0.7,231,lake,48.34,35.49581909,-83.96661377,0.025,0.527,one,low,1.401,25,1.64
19,1.485,0.016,13,315.8,zero,0.39,50.69998169,lake,1.506,46.21664429,-91.85412598,0,0,zero,low,0.861,10,3.855
20.4,2.57,0.107,15,381,zero,0.342,5.099998474,pond,0.159,45.80941773,-69.12329102,0.011,0,one,low,0.996,25,2.412
46.2,2.301,0.07,20,116.7,zero,0.364,7.799999237,pond,0.315,44.9624939,-68.12219238,0.021,0.015,one,low,1.112,20,1.688
16,2.4,0.074,23,402.3,zero,0.43,27.59999085,lake,2.113,48.22915649,-92.17218018,0.01,0.083,one,low,0.725,5,4.03
25.5,2.55,0.059,15,316.6872,one,1.08,7.199996948,pond,0.04,42.33636475,-71.90911865,0.015,0.023,one,low,0.98,25,4.725
29.8,1.881,0.039,25,67.4,one,0.429,91.59997559,pond,3.23,45.35275269,-68.4430542,0.017,0,one,low,1.018,15,3.235
121.2,2.49,0.038,40,403.6,one,0.247,13.5,pond,0.132,45.5055542,-69.95831299,0.019,0,one,low,0.994,20,4.405
507.3,3.069,0.038,55,381.9,one,0.364,14.5,pond,0.794,45.16665649,-69.73052979,0.022,0.154,one,low,0.992,20,2.953
189.8,1.549,0.05,65,15.8,one,0.292,101.5,pond,2.826,44.60083008,-68.2833252,0.009,0.017,one,low,1.272,25,2.403
93.3,8.74,0.299,100,53.0352,few,1.898,15.29999542,pond,0.128,42.10943604,-71.3213501,0.182,0.131,one,low,0.961,20,11.556
23,4.78,0.197,60,411.8,zero,1.4,17.3999939,lake,1.009,47.4138794,-93.61383057,0.15,0.061,zero,low,0.797,5,1.66
383,1.78,0.09,60,1054.6,one,1.31,11,lake,0.092,35.10693359,-83.10083008,0.005,0.196,zero,low,1.191,30,2.04
80,1.988,0.071,70,23.2,zero,1.67,134,lake,2.674,27.43193054,-81.40411377,0.012,0.495,one,low,1.441,5,7.97
111.8,3.873,0.104,25,288.6,one,0.519,7.399997711,reservoir,0.134,43.6638794,-72.14996338,0.018,0.073,one,low,1.117,20,6.348
17,1.1,0.103,15,566.9,many,0.51,1035.699219,lake,152.339,34.82720947,-83.55499268,0.037,0.013,one,low,1.575,30,0.75
8.4,1.738,0.017,25,7.9248,zero,0.676,100.8999634,pond,3.979,41.73080444,-70.11663818,0.11,0.112,few,low,0.945,20,6.815
20.15,1.906,0.032,17.5,85.3,one,0.2375,27.19999695,lake,0.341,45.07220459,-67.17272949,0.022,0.0495,one,low,0.957,25,3.7815
58,3.391,0.084,25,374.9,one,0.127,5,pond,0.07,44.09442139,-73.66522217,0.0195,0.0105,one,low,0.917,15,5.576
16,2.03,0.026,40,490.4,one,0.45,27.09999085,lake,1.534,46.08526611,-89.8513794,0.089,0.062,zero,low,0.885,10,2.59
41,1.41,0.035,41,456.3,one,0.57,8.299995422,lake,0.258,47.91860962,-92.09661865,0,0,zero,low,0.79,5,2.27
229,2.81,0.062,190,456.6,one,0.37,7.5,lake,0.063,47.89636231,-91.5166626,0.04,0.192,zero,low,0.79,10,2.51
19.2,5.782,0.131,40,46.6,zero,1.681,17.59999085,lake,0.245,42.66943359,-71.3805542,0.091,0.068,one,low,0.964,15,6.671
43.5,4.486,0.085,30,317.3,one,0.647,6.299999237,lake,0.053,41.11663818,-75.19580078,0.018,0.047,one,low,0.797,20,7.145
135.1,2.767,0.061,35,319.1,one,0.24,15.19999695,pond,0.451,45.81246948,-69.19165039,0.018,0.007,one,low,0.996,25,4.216
22,1.54,0.128,25,427,few,1.15,64,lake,3.89,35.72497559,-82.08331299,0.003,0,one,low,1.234,30,1.55
9.8,1.945,0.066,10,93.3,few,0.482,137.8999023,pond,7.358,44.36663818,-69.29998779,0.008,0.017,few,low,0.818,20,3.758
116.5,2.315,0.044,82.5,380.7,one,0.4,310.8999023,lake,12.262,48.18746948,-92.00415039,0.04,0,one,low,0.744,5,2.45
117,2.33,0.039,94,457.5,zero,0.27,88.09997559,lake,1.226,47.87719727,-91.42498779,0,0.001,zero,low,0.79,10,4.04
108,3.24,0.108,110,496.8,zero,0.203,5.399997711,lake,0.175,48.01858521,-90.96661377,0.08,0.04,zero,low,0.791,10,2.49
9,1.64,0.032,5,229.2,one,0.394,18.5,lake,1.442,46.6013794,-85.66021729,0.01,0.052,zero,low,1.222,15,3.01
20.9,1.128,0.156,10,10.9728,zero,0.675,32.5,pond,0.136,41.82498169,-70.57495117,0.016,0.002,one,low,0.952,20,4.758
60,1.38,0.041,35,957.1,zero,0.49,4.799999237,lake,0.136,34.85971069,-84.65106201,0.005,0,one,low,1.462,25,1.6
89,5.97,0.08,15,30.2,one,4.71,190.6999512,lake,2.389,27.56054688,-81.46246338,0.001,0,one,low,1.417,10,39.3
128,2.25,0.079,87,547.1,one,0.364,6.5,lake,0.027,47.8888855,-90.9541626,0.01,0.173,one,low,0.791,10,3.18
53.8,1.752,0.034,25,64,few,0.228,42.19998169,lake,0.822,44.93746948,-67.63330078,0.019,0.01,one,low,1.344,25,2.866
4,2.72,0.244,22,326.1,zero,0.47,9.5,lake,0.414,46.5,-91.30554199,0.104,0.101,zero,high,0.869,10,1.87
31.7,1.676,0.032,5,110,one,0.304,175.1999512,pond,16.096,44.79165649,-68.4541626,0.012,0,zero,high,0.894,20,3.415
21,2.09,0.099,70,330.7,one,0.23,9.399993897,lake,0.065,46.3458252,-91.75415039,0.02,0.023,zero,high,0.861,10,1.06
111.5,1.8,0.041,25,602.3,zero,0.327,7.399997711,pond,0.179,44.81219482,-70.68719482,0.033,0.003,one,high,1.017,25,3.509
160.4,3.269,0.091,125,301.8,one,0.361,22,pond,0.102,46.19497681,-69.53051758,0.025,0.013,one,high,1.019,20,2.345
59.8,3.379,0.053,25,580.3,few,0.496,4.199996948,lake,0.018,41.31109619,-75.42913818,0.108,0.068,one,high,0.72,20,4.939
55,1.86,0.033,53,565.7,few,0.203,41.19998169,lake,1.051,47.91247559,-90.95831299,0.05,0.066,one,high,0.791,10,1.82
37.1,2.071,0.058,15,219.8,few,0.458,124.5,pond,4.91,44.40414429,-70.67498779,0.019,0.004,one,high,0.962,25,3.621
15,1.72,0.04,38,378.9,zero,0.73,39.8999939,lake,0.944,45.77832031,-91.6638794,0.04,0.072,zero,high,0.866,5,2.16
12.9,2.045,0.075,15,12.8016,one,0.742,46.29998779,pond,3.394,41.66775513,-70.40966797,0.127,0.072,zero,high,0.946,20,6.622
15.9,2.211,0.067,10,327.7,few,0.4,11.29999542,pond,0.43,43.15414429,-72.02911377,0.012,0.006,one,high,1.071,25,5.684
52.6,2.804,0.065,25,274.6,few,0.769,66.79998779,pond,1.705,43.9083252,-71.99163818,0.02,0.039,one,high,1.134,20,5.068
50.5,4.159,0.163,55,13.4112,few,0.966,80,lake,2.487,42.61303711,-70.80828857,0.024,0.081,one,high,0.96,20,7.383
45,2.08,0.034,44,426.4,zero,0.31,137.7999268,lake,4.284,48.04165649,-92.19720459,0,0,few,high,0.775,5,3.02
10,1.84,0.063,15,499.3,zero,0.4,19.19999695,lake,1.247,45.96026611,-89.62078857,0.03,0,zero,high,0.885,10,2.77
17,1.29,0.071,27,415.8,zero,1.22,6.5,lake,0.09,47.47055054,-93.65386963,0.01,0.084,zero,high,0.797,5,0.55
12,1.99,0.081,57,338.9,zero,0.34,26.5,lake,0.406,46.53720093,-91.40222168,0.051,0.391,one,high,0.864,10,1.09
37.3,1.09,0.038,10,50.3,one,0.463,143.2999268,pond,7.314,44.61663818,-68.24163818,0.014,0.006,one,high,1.276,25,2.938
28.6,8.05,0.23,25,59.4,one,1.282,7.899997711,pond,0.202,42.92913818,-71.47912598,0.057,0.114,one,high,0.99,15,9.919
37,3,0.064,30,219.5,one,0.644,4.399997711,lake,0.125,46.67385864,-85.30413818,0.1,0.075,one,high,1.241,15,4.69
123,4.36,0.287,160,426.7,one,0.37,12.5,lake,0.052,47.24859619,-92.2810669,0.03,0.347,one,high,0.801,10,1.28
14.2,3.588,0.144,15,57.3024,zero,0.9345,21.09999085,pond,1.048,42.39108276,-71.4810791,0.018,0.004,zero,high,0.962,20,6.73
25,2.87,0.112,19,489.8,zero,0.183,9.299995422,lake,0.526,47.98608398,-91.09716797,0.06,0.014,zero,high,0.79,10,2.68
96.6,3.855,0.07,100,234.7,zero,0.558,13,pond,0.054,46.21499634,-68.80358887,0.037,0,one,high,1.035,20,2.408
39.6,4.815,0.133,35,49.3776,few,0.968,102.8999634,reservoir,2.196,41.98330689,-71.39581299,0.098,0.189,one,high,0.961,20,9.143
26,1.84,0.215,25,454.2,few,0.88,36.79998779,lake,2.595,34.48971558,-84.37164307,0.017,0,one,high,1.463,25,1.41
27,0.94,0.05,15,780.3,many,0.45,130.0999756,reservoir,2.596,35.66665649,-82.33886719,0.017,0.216,one,high,1.349,30,1.74
68,1,0.071,15,918.4,many,0.39,632.0996094,lake,134.036,35.18331909,-83.66662598,0.012,0.06,one,high,1.575,30,0.88
13.6,1.945,0.08,5,155.1,zero,0.499,24.29998779,pond,0.462,44.39276123,-69.32049561,0.003,0.021,one,high,0.818,20,3.916
19,6.65,0.191,15,62.8,zero,2.022,29.79998779,lake,0.76,42.81942749,-71.52911377,0.074,0.09,one,high,0.975,20,6.898
76.7,2.461,0.082,10,57.3,one,0.49,74.89996338,pond,4.136,43.78833008,-70.45471191,0.026,0.216,one,high,0.95,20,4.418
46,6.56,0.222,15,99.3648,one,2.47,13.09999847,pond,0.055,42.12359619,-71.70275879,0,0,one,high,0.961,20,8.55
12,3.77,0.505,25,228.6,one,1.19,65.19995117,lake,4.992,34.60275269,-83.2824707,0.095,0.042,one,high,1.224,20,1.78
17.8,3.45,0.067,15,342.9,few,0.607,71.39996338,pond,2.418,43.43331909,-72.05828857,0.015,0.012,one,high,1.115,20,5.784
62,2.406,0.046,30,518.2,few,0.312,27.79998779,pond,1.728,44.8972168,-70.55828857,0.017,0.046,one,high,1.006,25,5.28
45.8,2.353,0.072,30,6.7,few,0.387,77.69995117,pond,2.307,44.4708252,-68.67498779,0.016,0.004,one,high,1.178,20,2.957
57.5,1.773,0.061,50,103.9,many,0.662,309.5998535,lake,11.205,45,-68.02496338,0.017,0.018,one,high,1.211,20,2.343
26,2.34,0.055,22,594.4,one,0.22,22.09999085,lake,1.056,47.96304321,-90.59771729,0.05,0.051,few,high,0.798,10,4.35
32,2.22,0.059,24,571.8,zero,0.29,19.69999695,lake,0.887,47.98413086,-90.08331299,0.05,0.141,zero,high,0.817,10,3.95
48.3,4.442,0.139,30,54.9,zero,0.704,8.799995422,pond,0.184,44.22219849,-69.66717529,0.015,0.01,zero,high,0.825,20,8.178
122,2.3,0.047,75,426.1,zero,0.42,331.6999512,lake,6.002,47.93746948,-92.25,0,0.108,zero,high,0.789,5,3.62
24,7.16,0.307,30,392.9,one,0.97,5.299999237,pond,0.113,41.27914429,-76.15551758,0.11,0.083,zero,high,0.698,15,7.28
12,2.63,0.072,25,230.1,zero,0.398,5.5,lake,0.094,46.5958252,-85.65887451,0.01,0.012,one,high,1.222,15,2.51
42,2.18,0.049,36,429.8,zero,0.45,760.199707,lake,15.873,48.08331299,-92.00415039,0.01,0.077,one,high,0.776,5,2.9
35.2,5.163,0.085,25,560.5,one,0.448,29.5,lake,0.123,41.25442505,-75.49273682,0.076,0.435,one,high,0.709,20,7.967
44.3,4.485,0.243,45,88.4,one,1.459,10.5,pond,0.058,43.84332275,-70.43273926,0.039,0.036,one,high,0.95,20,5.747
124.4,6.337,0.276,65,496.8,one,0.293,13.8999939,pond,0.297,43.81942749,-74.2833252,0.032,0.009,one,high,0.914,25,4.515
49,1.06,0.192,75,375.2,one,0.81,11.8999939,reservoir,0.133,34.61386108,-83.35943604,0.1,0.244,one,high,1.382,20,0.69
129.2,2.096,0.049,20,428.6,few,0.825,32.09997559,lake,0.357,42.69998169,-72.8916626,0.021,0.005,one,high,0.957,25,5.556
62,3.474,0.059,50,102.1,few,0.405,787.5996094,pond,15.714,45.68331909,-68.62493897,0.02,0,one,high,1.025,20,4.948
85.2,1.912,0.1,30,348.7,zero,0.346,8.899993897,pond,0.095,46.0333252,-68.87493897,0.034,0.045,one,high,1.009,20,1.397
138.3,3.222,0.146,65,19.8,zero,0.437,7.099998474,swamp,0.161,44.35693359,-68.89996338,0.014,0.006,one,high,1.024,20,3.056
46.8,4.247,0.129,30,568.5,one,0.344,16.59999085,lake,0.116,41.24163818,-75.28747559,0.078,0.164,one,high,0.757,20,6.143
13.6,2.077,0.088,10,236.22,one,0.668,29.19999695,pond,1.436,42.12915039,-72.15411377,0.026,0.006,zero,high,0.992,25,5.954
21,2.64,0.15,45,488,zero,0.54,18.5,lake,0.258,46.46386719,-87.99914551,0,0.095,one,high,0.913,15,3.38
59,2.53,0.071,44,500.8,one,0.298,158.5999756,lake,2.208,47.8430481,-91.10827637,0.04,0.122,one,high,0.79,10,3.19
92,3.9,0.082,120,474.9,one,0.32,68.39996338,lake,0.476,46.35552979,-89.74578857,0.039,0.094,one,high,0.885,10,4.48
60,2.29,0.211,15,326.7,many,1.07,1160.699219,lake,640.892,34.60720825,-84.63439941,0.02,0.671,one,high,1.411,20,2.31
9,1.75,0.213,30,446.2,zero,0.88,4.199996948,lake,0.177,47.68331909,-92.69165039,0.05,0.004,zero,high,0.796,5,0.58
6,1.24,0.052,5,19.2024,zero,0.49,87.09997559,pond,1.455,41.85415649,-70.62078857,0.01,0,one,high,0.954,20,4.76
95.6,2.798,0.066,20,613.9,zero,0.394,8.5,pond,0.264,43.85830689,-74.09161377,0.031,0.039,one,high,0.915,20,6.484
42,2.18,0.071,15,245.4,one,0.67,4.5,pond,0.033,42.527771,-71.85412598,0,0,one,high,0.986,20,3.92
93.1,3.038,0.113,45,311.5,one,0.746,7.5,pond,0.15,45.87637329,-69.04162598,0.017,0.005,one,high,0.998,25,4.025
168,1.81,0.575,45,257.3,one,2.39,10.8999939,reservoir,0.091,34.01165772,-83.74328613,0.071,2.016,one,high,1.176,15,1.43
134,4.264,0.149,60,365.8,few,0.794,75.59997559,pond,2.666,44.49163818,-71.69165039,0.02,0.043,one,high,1.414,25,4.584
136.5,7.57,0.228,70,205.74,few,2.081,7.799999237,pond,0.098,42.1499939,-72.01025391,0.136,0.05,one,high,0.976,25,6.97
12,1.83,0.087,14.5,332.8,zero,0.375,5.199996948,lake,0.176,46.31887817,-91.68804932,0.0105,0,zero,high,0.865,10,2.665
81,3.247,0.083,65,35.7,zero,0.231,5.399997711,swamp,0.053,44.85055542,-67.25610352,0.024,0.015,one,high,1.708,25,2.981
24.5,2.1,0.091,20,137.2,one,0.644,33.59997559,pond,0.857,43.1958313,-71.12915039,0.033,0.049,one,high,0.964,15,3.148
91,2.28,0.045,55,384.4,few,0.47,195.2999268,lake,3.897,48.2041626,-92.20831299,0.01,0.115,one,high,0.73,5,3.08
31.6,2.021,0.102,35,39,many,0.608,168.6999512,pond,4.07,44.18331909,-69.52496338,0.012,0.022,one,high,0.82,20,3.117
47,2.75,0.151,45,435,zero,1.41,13.19999695,lake,0.447,47.56387329,-93.04718018,0,0.006,one,high,0.797,5,3.58
26.4,4.824,0.099,10,480.1,one,0.39,33.69998169,lake,2.142,41.7722168,-75.32495117,0.021,0.005,one,high,0.701,20,7.905
37.1,2.229,0.062,10,106.7,one,0.38,78.69995117,pond,2.666,45.30358887,-68.45050049,0.017,0,one,high,0.978,15,3.9
20.4,2.947,0.092,15,287.4,one,0.418,37,lake,0.721,41.00415039,-75.34161377,0.021,0.001,one,high,0.733,20,4.807
10.1,1.948,0.067,7.5,83.2,zero,0.3925,79.59997559,pond,3.952,43.50415039,-70.64996338,0.028,0.012,few,high,0.957,20,3.396
40,1,0.001,37,518.8,zero,0.35,8.699996948,lake,0.097,47.54580689,-91.71661377,0.01,0,zero,high,0.792,10,1.04
52.3,2.123,0.099,20,279.5016,few,0.795,36.3999939,lake,0.76,42.05831909,-72.22216797,0.028,0.077,zero,high,0.992,25,5.619
16,1.81,0.072,7,398.7,zero,0.32,63.69998169,lake,4.877,48.3019104,-92.19995117,0,0,one,high,0.717,5,3.41
70,2.859,0.057,20,439.8,zero,0.321,43.69998169,pond,0.811,44.29443359,-72.31884766,0.019,0.017,one,high,1.507,15,5.439
89.9,3.808,0.27,45,130.2,zero,0.909,12.79999542,pond,0.238,43.5791626,-70.79577637,0.037,0.039,one,high,0.961,20,3.961
32,4.26,0.244,145,491.6,zero,0.5,5.199996948,lake,0.097,45.7611084,-89.43188477,0.49,0.5,one,high,0.885,10,2.37
45,1.11,0.175,20,350.5,one,0.67,9.599998474,lake,0.352,35.02914429,-82.69720459,0.004,0,one,high,1.091,30,1.2
48,6.3,0.142,40,66.7512,one,1.39,61.69998169,reservoir,3.664,42.23944092,-71.4644165,0.01,0.728,one,high,0.961,20,14.58
221.5,2.746,0.016,55,509.9,one,0.299,10.3999939,pond,0.101,45.45831299,-70.37493897,0.025,0.231,one,high,0.994,20,5.183
61.5,1.862,0.1,10,214.6,few,0.307,100.6999512,pond,17.802,45.21664429,-69.55828857,0.018,0.061,one,high,0.988,20,3.122
27.4,4.906,0.121,20,48.8,many,1.27,110.8999634,reservoir,4.22,42.8208313,-71.20831299,0.035,0.04,one,high,0.962,15,6.875
17,5.05,0.119,20,291.9984,one,0.92,18,pond,0.309,41.9597168,-72.1930542,0.13,0.264,few,high,0.976,25,12.55
98.2,3.856,0.107,70,234.7,one,0.218,11.3999939,pond,0.291,46.00109863,-68.54052734,0.039,0,few,high,1.021,20,2.796
62,4.44,0.238,115,498.4,zero,0.61,5.399997711,lake,0.153,45.87915039,-89.25830078,0.14,0.09,zero,high,0.885,10,4.15
226.1,2.721,0.105,10,169.2,zero,0.487,70,pond,2.274,43.75415039,-70.87493897,0.043,0.079,one,high,0.961,20,4.002
134,3.91,0.038,130,504.1,one,0.27,201.5999756,lake,5.706,46.52053833,-88.4083252,0,0.008,one,high,0.894,15,2.97
6,1.73,0.049,20,327.7,zero,0.34,18.5,lake,0.24,46.35333252,-91.76776123,0.033,0,zero,high,0.86,10,3.17
46,2.29,0.075,55,364.2,zero,1.02,15.19999695,lake,0.367,45.62969971,-91.59997559,0.41,0.618,zero,high,0.864,5,1.78
29,1.99,0.065,24,374.6,one,1.2,36.3999939,lake,1.132,45.46942139,-92.12860107,0.05,0.367,zero,high,0.824,5,2.42
382,1.15,0.133,85,388.9,few,1.06,9.699996948,lake,0.135,34.42608643,-84.29803467,0.003,0.417,zero,high,1.453,20,1.1
34.7,3.609,0.13,25,51.5,few,0.503,42.3999939,pond,1.318,44.26443481,-69.87249756,0.017,0.012,zero,high,0.871,15,4.218
48.25,4.3375,0.153,10,479.2,zero,0.6205,53.69998169,lake,5.457,42.02081299,-75.45831299,0.071,0.039,one,high,0.755,20,7.057
23.1,2.306,0.163,10,146.3,one,0.439,11.19999695,pond,0.348,43.85830689,-71.14996338,0.016,0,one,high,1.008,25,3.245
23.1,2.774,0.175,20,117.3,one,0.539,19.79998779,pond,1.093,43.8458252,-70.8916626,0.02,0.013,one,high,0.961,25,4.299
224.5,3.905,0.361,65,370,few,0.73,457.3999023,lake,5.094,48.17498779,-92.47497559,0.046,0.703,one,high,0.743,5,2.225
2,1.76,0.065,13,338.6,zero,0.47,16.19999695,lake,0.827,46.4727478,-91.35552979,0,0.103,zero,high,0.869,10,1.85
4,1.34,0.036,20,495.3,zero,0.45,6,lake,0.12,45.5,-88.79443359,0.087,0.074,zero,high,0.884,10,2.63
25,2.52,0.054,45,507.5,zero,0.34,26.19999695,lake,0.182,46.54138184,-88.4052124,0,0.017,zero,high,0.894,15,1.37
