old,415,no,no,224.2,89,314.9,121,182.9,121,16.1,3,True
normal,408,no,yes,151.4,95,152.4,97,250.1,109,0,0,False
normal,510,yes,no,103.2,100,124.8,154,336.1,111,14,4,True
normal,415,no,yes,215.5,129,161.9,77,128.3,91,8.8,5,False
old,510,no,no,281.2,78,302.3,89,188.4,92,8.5,4,True
old,510,no,no,207.2,113,256,80,211,87,9.9,1,False
old,415,yes,no,133.3,106,182.9,89,241.1,123,12.9,2,True
old,415,no,no,140.4,112,187.1,60,207.9,155,7.9,1,False
old,510,no,no,234.2,128,293.1,92,183.9,79,9.8,6,True
normal,415,no,yes,210.3,90,241.8,87,215.7,102,13.1,3,False
old,408,no,no,302.6,83,167.1,106,209.8,79,10.4,7,True
normal,415,no,yes,191.3,95,250.7,136,249.4,86,17.6,5,False
old,510,no,no,195.7,116,209.1,87,201.1,73,8.3,3,True
old,415,no,yes,208.8,130,132.9,104,136.7,107,11.1,4,False
normal,408,no,no,108.6,108,209.9,126,222.6,117,7.9,5,True
old,408,no,no,93.3,109,214.4,104,176.7,104,12.1,2,False
old,415,yes,no,268.4,85,150.6,131,297.9,84,9.7,8,True
old,415,no,no,222.2,96,162.5,111,184.9,120,11.9,7,False
old,408,no,no,271.8,129,237.2,128,210.1,91,8.7,2,True
old,510,no,no,108.3,87,183.6,116,176.6,109,13.5,2,False
old,415,yes,no,293.3,79,188.5,90,266.9,91,14.5,4,True
new,510,no,no,200.5,117,225.3,123,134,89,6.7,5,False
normal,415,yes,no,97.2,91,243.7,93,235,116,10.1,2,True
normal,415,no,no,197.3,91,305.8,81,171,105,6.7,6,False
normal,415,no,no,301.5,136,257.7,72,132.9,118,13.4,2,True
normal,408,no,no,176.2,120,236,138,152.5,104,10.6,4,False
normal,415,no,no,234.6,102,268.3,109,195.6,102,11.6,4,True
old,415,no,yes,183.2,95,252.8,125,156.7,95,9.7,3,False
normal,415,no,no,324.7,48,236.4,82,187.6,78,13.1,5,True
normal,415,no,no,181.5,116,187,119,220.3,96,10.5,7,False
normal,415,no,yes,143,101,212.2,102,104.9,120,15.3,4,True
old,408,no,no,224.7,81,129.4,112,167.6,109,15.8,6,False
old,415,yes,no,248.7,118,172.3,73,191.9,87,11.3,2,True
normal,408,no,no,201.4,101,97.6,122,202.5,119,7,3,False
old,408,yes,yes,157.5,109,189.6,67,227,76,11.1,2,True
old,415,no,yes,240.7,102,106.5,96,195.7,128,10.6,2,False
old,415,no,no,226.9,106,182.2,77,203.9,107,11.6,2,True
old,510,no,no,111.4,133,175,66,217.2,106,5.5,6,False
old,415,no,no,332.9,67,317.8,97,160.6,128,5.4,9,True
old,415,yes,yes,244.9,118,219.6,105,210.8,136,9.7,6,False
old,415,no,no,131.6,120,211.3,96,168.3,97,11.1,4,True
new,510,no,yes,206.4,111,229.7,118,156.7,81,11.8,10,False
old,415,no,no,275.5,76,225.8,82,327.3,87,4.8,2,True
old,415,no,no,118.5,92,177.8,109,255.7,98,12.1,4,False
old,415,yes,yes,237.5,120,253.4,94,265.2,80,14.2,3,True
normal,510,no,no,132.4,120,121.6,101,197.7,84,8.6,2,False
old,415,no,no,131.6,95,179.3,109,251.2,129,15.5,3,True
normal,408,no,yes,116.4,115,283.7,123,285.2,103,12.8,4,False
normal,415,no,yes,189.4,109,148.7,68,208.9,119,11.2,4,True
new,415,no,no,156,88,213.8,127,244.9,113,11.4,9,False
normal,408,no,no,140.8,126,212.5,115,141.7,79,6.4,5,True
normal,510,no,no,183.4,111,168.8,98,199.7,97,9.9,4,False
old,408,no,no,249.8,109,242.4,106,231.8,78,11.6,4,True
normal,510,no,no,203.7,92,216.4,97,154.2,66,7.6,5,False
normal,510,yes,no,198.9,93,210.6,86,252.1,99,14.4,12,True
old,510,no,no,121.5,88,253,124,195.7,120,10.7,4,False
normal,415,no,no,232.8,95,303.4,111,255.6,104,12.9,7,True
normal,415,no,yes,193.3,66,263.3,85,214.4,97,11.1,4,False
normal,408,yes,no,132.9,132,208.2,82,260.5,42,14.4,11,True
new,408,no,no,40.4,105,172.4,83,145.1,89,9,2,False
normal,408,no,no,267.1,104,180.4,131,230.6,106,17.3,4,True
old,415,no,no,134.3,99,203.9,103,297.7,91,7.6,2,False
old,408,no,no,227.9,130,302.6,71,191.5,82,5.5,7,True
old,408,no,no,102.1,75,219.5,97,73.7,92,9.8,5,False
normal,408,yes,no,62.6,111,180.6,126,221.7,80,10.4,2,True
normal,408,no,no,142.4,126,126.2,118,274.2,71,4.6,4,False
old,415,no,no,271,114,209.9,71,193.5,109,13.7,2,True
new,415,no,no,157.6,117,184.3,58,240.4,99,11.9,1,False
old,415,no,no,237.9,125,247.6,93,208.9,68,13.9,4,True
normal,510,no,no,212.8,79,90.9,145,152.3,67,11.9,3,False
normal,408,no,no,289.8,101,255.6,115,242.8,76,11.7,4,True
old,415,yes,no,217.6,110,195.7,105,178.8,106,10.4,8,False
normal,408,no,no,286.4,109,178.2,67,214.2,152,10.7,14,True
normal,510,no,no,153.6,92,205.5,88,114.5,89,12.5,10,False
old,415,no,no,223.3,99,167.1,128,203,84,4.5,4,True
old,415,no,no,136.2,92,220.9,110,196.9,116,13.3,7,False
old,510,no,no,244.7,115,258.6,101,231.3,112,7.5,6,True
old,510,no,no,239.8,107,128.9,121,249.9,110,11.3,5,False
normal,415,no,no,260,123,210.5,127,234.7,70,9,3,True
old,415,no,no,117.6,66,214,108,239.5,94,8.8,5,False
old,415,yes,no,133.2,90,236.8,70,214.1,120,12.5,2,True
normal,510,no,no,217.2,92,204.5,83,157.9,101,11.4,10,False
old,408,no,no,163.4,134,240.1,87,164,147,11.6,2,True
old,408,no,no,280.4,127,179.4,79,150.6,77,15.2,6,False
normal,415,no,no,119,119,134.5,115,298.6,75,9,6,True
old,408,no,yes,257.7,97,162.1,95,286.9,86,11.1,4,False
old,415,yes,no,135.1,99,227.3,123,176,110,13.2,4,True
normal,415,yes,no,183,110,206.7,93,203.8,119,11.1,6,False
normal,415,no,no,245.2,87,254.1,83,239.4,91,7.5,4,True
normal,415,no,yes,194,83,151.7,111,205.8,111,9.3,4,False
normal,415,no,no,153,123,141.1,127,171.5,76,10.3,15,True
normal,415,no,no,123.8,130,226.5,91,213.9,96,8.8,7,False
old,510,yes,no,157.8,71,203.2,114,168.7,82,10,2,True
normal,408,no,no,86,83,260.7,86,98.6,109,8.9,4,False
old,408,no,no,150.9,92,191,106,223.6,107,8.3,4,True
old,415,no,yes,155.2,110,230.9,133,261.6,100,4.5,4,False
old,415,yes,no,218,57,114.4,88,269.2,95,12.4,1,True
normal,415,no,yes,225.4,79,187.1,112,281.1,112,12.9,3,False
old,415,no,no,96.5,86,210.2,133,146.4,106,12.5,3,True
normal,408,no,no,203.3,70,228.9,97,222.2,118,14.3,3,False
old,415,no,no,137.8,120,225.8,110,145.2,95,10.2,6,True
normal,415,no,no,189.3,157,174.9,70,221.9,117,11.2,5,False
old,510,yes,no,159.6,136,151,126,142.1,53,7.3,4,True
normal,415,no,no,119.9,108,240.7,82,151.1,124,8.1,7,False
old,415,no,no,279.5,118,203.2,113,174.2,101,10.7,4,True
old,408,no,no,160.3,110,53.2,92,130.7,119,10.5,4,False
old,510,no,no,134.4,106,211.3,98,193.6,125,10.2,2,True
normal,510,no,no,286.7,100,134.4,121,192.9,122,6.9,5,False
normal,408,yes,no,148.5,126,219.4,125,198.5,121,14.5,7,True
old,510,no,no,159.6,94,276.8,118,223.5,65,8.8,3,False
old,415,no,no,266,97,214.6,94,306.2,100,14.2,2,True
normal,415,no,no,226,112,248.5,118,140.5,142,6.9,11,False
old,408,yes,no,254.7,103,252.2,80,178.1,103,8,3,True
old,510,no,no,107.9,128,187,77,218.5,95,0,0,False
old,415,no,no,266.1,91,225.2,79,224.7,58,8.9,8,True
normal,415,no,no,159.3,104,202.3,98,229,73,9.5,3,False
old,408,no,no,159.4,79,179.5,88,167.8,71,9.7,2,True
old,415,no,no,178.3,137,189,76,129.1,102,14.6,5,False
old,415,no,no,247.8,95,255.1,98,224.1,105,9.5,6,True
normal,408,no,no,83,64,177,106,245.7,89,13,3,False
normal,510,no,no,198.6,92,349.4,99,221.7,83,7.3,6,True
old,510,no,no,191.3,134,261.5,113,182.3,111,10,3,False
old,415,no,no,253.2,95,210.8,86,253.9,81,9.5,4,True
old,408,no,no,205.9,88,209.3,86,289.9,84,14.5,4,False
old,510,no,no,143.3,120,230.7,111,214.3,91,7.8,2,True
new,415,no,no,171.9,98,159,127,139.5,101,7.6,3,False
old,408,no,no,270,102,256.6,111,168.5,104,12,5,True
old,510,no,no,156.8,104,264.7,84,249,112,7.4,8,False
old,415,no,no,123.2,104,190,117,170.3,95,12.9,5,True
old,408,no,no,147.8,71,182.6,103,260.8,95,6.9,3,False
old,510,no,no,278.5,95,240.7,90,120,90,11.6,5,True
old,408,no,no,187.6,83,201.4,81,264.2,79,8.8,1,False
normal,510,no,no,155.5,92,192.3,104,123.3,106,10.5,3,True
normal,408,no,no,117.9,101,160.4,92,235.3,150,11.4,10,False
old,415,no,no,159.6,102,212.6,119,151.4,83,12.6,7,True
old,415,no,no,213.1,105,206.2,108,163.4,93,8.9,3,False
old,510,no,no,107,63,105.7,67,243.1,74,12.8,3,True
new,415,yes,no,211.7,51,225.2,74,197.4,95,12,3,False
old,510,no,no,278,76,176.7,74,219.5,126,8.3,4,True
normal,415,no,no,226.6,98,88.5,107,166.2,105,11.9,3,False
normal,415,no,no,143.6,98,187.7,96,200.2,104,9.3,2,True
old,415,no,yes,139.6,72,332.8,170,213.8,105,8.8,2,False
old,408,no,yes,189.8,96,123.4,67,214.2,106,6.5,2,True
new,415,no,no,171,129,183.9,96,130.2,90,4.6,6,False
old,510,no,no,81.9,75,253.8,114,213.1,125,8.9,1,True
normal,408,no,no,208.7,97,275.5,83,182.5,122,8,3,False
old,415,no,no,242.2,87,226.1,101,268.6,121,8.2,3,True
old,510,no,no,190,125,141.5,77,216.8,68,15.9,3,False
old,415,no,no,255.5,93,224.4,122,317.3,85,12.7,4,True
normal,415,no,no,141.7,95,221,100,227.1,71,10.2,3,False
old,408,no,yes,198.4,129,75.3,77,181.2,77,5.8,3,True
old,408,no,no,162.3,88,213.7,118,192.1,81,10.9,2,False
old,415,yes,no,298.4,78,270.5,142,107.3,84,12.2,2,True
old,415,no,no,240.2,78,230.3,109,217,83,5.2,1,False
normal,408,no,no,144.2,74,164.7,119,279.2,121,12.1,7,True
normal,415,no,no,184.7,109,161.3,108,148.8,103,11.3,4,False
old,408,no,no,283.6,115,181.3,103,306.1,60,8.8,5,True
normal,510,yes,no,274,75,162.8,110,110,121,7.7,3,False
normal,510,no,no,249.9,127,254.5,118,273.2,98,8.9,6,True
normal,510,no,no,233.8,104,266.5,94,212.7,104,7.6,3,False
old,408,no,yes,167.8,91,205.3,91,130,132,14.5,4,True
new,510,no,no,227.4,88,182.5,100,191.7,134,12.5,3,False
old,408,no,no,291.2,104,234.2,132,191.7,87,8.9,3,True
old,415,no,no,114.8,125,81.9,126,304.3,101,12,4,False
old,415,yes,yes,220.7,82,217.7,110,190.5,100,13.2,6,True
normal,408,no,no,169.2,91,224.6,122,108,115,13,5,False
new,510,no,yes,152,63,258.8,131,263.2,109,15.7,5,True
old,408,no,no,228.3,84,152.6,92,309.7,101,3.7,3,False
normal,415,no,no,182.6,76,145.2,75,162.6,127,12,1,True
old,415,no,no,156.2,93,193,54,222.7,94,13.1,5,False
old,408,no,no,239,156,273,106,278.2,93,13.5,8,True
new,415,no,no,191.4,116,167.4,99,216.5,112,14,5,False
old,415,no,no,251.3,91,207.2,95,249,70,12.9,2,True
old,415,no,no,165.9,98,161.9,110,208.9,120,11.2,11,False
new,415,no,yes,157.4,99,117.9,80,279.2,79,13.9,11,True
normal,408,no,no,167.8,91,167.7,69,110.3,71,8.4,12,False
normal,415,no,no,217.2,121,303.4,73,197.1,71,12.4,2,True
old,510,no,no,107.2,100,221.1,100,212.6,96,8.3,3,False
